"","WK_ID","WK","MESSSTELLE","ID_ABSCHNITT","QK","PARAMETER","DATUM","WERT","KOMMENTAR","EINHEIT","ABUNDANZART","METHODE","MESSPROGRAMM","EU_CD_LW"
"118","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Amphora indistincta",2017-08-05,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"119","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora indistincta",2017-08-05,1.49,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"120","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora indistincta",2017-08-05,9,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"121","80001581473","Templiner See bei Templin","2793","2793a","Diatomeen","Amphora indistincta",2017-08-05,0.17,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"122","80001581473","Templiner See bei Templin","2793","2793a","Diatomeen","Amphora indistincta",2017-08-05,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"123","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora indistincta",2014-07-11,0.27,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"124","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora indistincta",2014-07-11,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"125","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora indistincta",2017-08-05,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"126","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora indistincta",2017-08-05,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"127","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora indistincta",2017-08-05,0.68,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"128","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora indistincta",2017-08-05,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"129","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora indistincta",2014-07-11,0.67,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"130","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora indistincta",2014-07-11,4,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"131","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora indistincta",2017-08-05,0.47,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"132","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora indistincta",2017-08-05,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"133","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora lange-bertalotii var. tenuis",2017-08-05,0.33,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"134","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora lange-bertalotii var. tenuis",2017-08-05,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"135","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora lange-bertalotii var. tenuis",2017-08-05,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"136","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora lange-bertalotii var. tenuis",2017-08-05,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"137","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Amphora ovalis",2010-08-04,0.1,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"138","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Amphora ovalis",2010-08-04,0.1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"139","80001581473","Templiner See bei Templin","2794","2794","Diatomeen","Amphora ovalis",2010-08-04,0.1,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"140","80001581473","Templiner See bei Templin","2794","2794","Diatomeen","Amphora ovalis",2010-08-04,0.1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"141","80001581473","Templiner See bei Templin","2796","2796","Diatomeen","Amphora ovalis",2010-08-02,0.389,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"142","80001581473","Templiner See bei Templin","2796","2796","Diatomeen","Amphora ovalis",2010-08-02,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"143","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora ovalis",2014-07-11,0.17,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"144","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora ovalis",2014-07-11,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"145","80001581473","Templiner See bei Templin","2791","2791","Diatomeen","Amphora pediculus",2010-08-02,0.391,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"146","80001581473","Templiner See bei Templin","2791","2791","Diatomeen","Amphora pediculus",2010-08-02,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"147","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Amphora pediculus",2014-07-11,3.47,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"148","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Amphora pediculus",2014-07-11,20,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"149","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Amphora pediculus",2017-08-05,0.58,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"150","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Amphora pediculus",2017-08-05,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"151","80001581473","Templiner See bei Templin","2792","2792","Diatomeen","Amphora pediculus",2010-08-02,13.786,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"152","80001581473","Templiner See bei Templin","2792","2792","Diatomeen","Amphora pediculus",2010-08-02,71,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"153","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora pediculus",2014-07-11,0.56,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"154","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora pediculus",2014-07-11,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"155","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora pediculus",2017-08-05,3.96,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"156","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Amphora pediculus",2017-08-05,24,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"157","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Amphora pediculus",2010-08-04,1.538,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"158","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Amphora pediculus",2010-08-04,8,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"159","80001581473","Templiner See bei Templin","2793","2793a","Diatomeen","Amphora pediculus",2014-07-11,3.1,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"160","80001581473","Templiner See bei Templin","2793","2793a","Diatomeen","Amphora pediculus",2014-07-11,19,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"161","80001581473","Templiner See bei Templin","2794","2794","Diatomeen","Amphora pediculus",2010-08-04,5.709,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"162","80001581473","Templiner See bei Templin","2794","2794","Diatomeen","Amphora pediculus",2010-08-04,29,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"163","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora pediculus",2014-07-11,3.1,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"164","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora pediculus",2014-07-11,23,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"165","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora pediculus",2017-08-05,0.17,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"166","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Amphora pediculus",2017-08-05,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"167","80001581473","Templiner See bei Templin","2795","2795","Diatomeen","Amphora pediculus",2010-08-04,1.751,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"168","80001581473","Templiner See bei Templin","2795","2795","Diatomeen","Amphora pediculus",2010-08-04,9,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"169","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora pediculus",2014-07-11,1.56,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"170","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora pediculus",2014-07-11,6,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"171","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora pediculus",2017-08-05,15.9,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"172","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Amphora pediculus",2017-08-05,93,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"173","80001581473","Templiner See bei Templin","2796","2796","Diatomeen","Amphora pediculus",2010-08-02,3.891,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"174","80001581473","Templiner See bei Templin","2796","2796","Diatomeen","Amphora pediculus",2010-08-02,20,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"175","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora pediculus",2014-07-11,5.21,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"176","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora pediculus",2014-07-11,31,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"177","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora pediculus",2017-08-05,0.47,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"178","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Amphora pediculus",2017-08-05,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"179","80001581473","Templiner See bei Templin","2795","2795","Diatomeen","Aneumastus minor",2010-08-04,0.1,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"180","80001581473","Templiner See bei Templin","2795","2795","Diatomeen","Aneumastus minor",2010-08-04,0.1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"181","80001581473","Templiner See bei Templin","2796","2796","Diatomeen","Aneumastus tusculus",2010-08-02,0.1,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"182","80001581473","Templiner See bei Templin","2796","2796","Diatomeen","Aneumastus tusculus",2010-08-02,0.1,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"183","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Caloneis",2017-08-05,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"184","80001581473","Templiner See bei Templin","2795","2795a","Diatomeen","Caloneis",2017-08-05,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"185","80001581473","Templiner See bei Templin","2792","2792","Diatomeen","Caloneis bacillum",2010-08-02,0.388,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"186","80001581473","Templiner See bei Templin","2792","2792","Diatomeen","Caloneis bacillum",2010-08-02,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"187","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Caloneis bacillum",2010-08-04,0.385,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"188","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Caloneis bacillum",2010-08-04,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"189","80001581473","Templiner See bei Templin","2793","2793a","Diatomeen","Cavinula scutelloides",2017-08-05,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"190","80001581473","Templiner See bei Templin","2793","2793a","Diatomeen","Cavinula scutelloides",2017-08-05,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"191","80001581473","Templiner See bei Templin","2794","2794","Diatomeen","Cavinula scutelloides",2010-08-04,0.394,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"192","80001581473","Templiner See bei Templin","2794","2794","Diatomeen","Cavinula scutelloides",2010-08-04,2,NA,NA,"Zähldaten Taxa","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
"193","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Cavinula scutelloides",2017-08-05,0.51,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"194","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Cavinula scutelloides",2017-08-05,3,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"195","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Cavinula scutelloides",2014-07-11,0.34,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"196","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Cavinula scutelloides",2014-07-11,2,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 4.1","Diatomeen Seen 2014","DELW_DEBB80001581473"
"197","80001581473","Templiner See bei Templin","2791","2791b","Makrophyten","Ceratophyllum demersum",2014-07-03,2,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2014","DELW_DEBB80001581473"
"198","80001581473","Templiner See bei Templin","2793","2793b","Makrophyten","Ceratophyllum demersum",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB80001581473"
"199","80001581473","Templiner See bei Templin","2794","2794b","Makrophyten","Ceratophyllum demersum",2007-08-01,4,NA,"%","Deckungsgrad","MIB 2004","keine Angabe","DELW_DEBB80001581473"
"200","80001581473","Templiner See bei Templin","2794","2794b","Makrophyten","Ceratophyllum demersum",2010-07-08,7.5,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2010","DELW_DEBB80001581473"
"201","80001581473","Templiner See bei Templin","2794","2794b","Makrophyten","Ceratophyllum demersum",2017-08-03,0.1,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2017","DELW_DEBB80001581473"
"202","80001581473","Templiner See bei Templin","2794","2794b","Makrophyten","Ceratophyllum demersum",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB80001581473"
"203","80001581473","Templiner See bei Templin","2794","2794c","Makrophyten","Ceratophyllum demersum",2014-07-03,2,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2014","DELW_DEBB80001581473"
"204","80001581473","Templiner See bei Templin","2796","2796b","Makrophyten","Ceratophyllum demersum",2010-07-06,2,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2010","DELW_DEBB80001581473"
"205","80001581473","Templiner See bei Templin","2796","2796b","Makrophyten","Ceratophyllum demersum",2014-07-03,20,NA,"%","Deckungsgrad","MIB 2004","Makrophyten 2014","DELW_DEBB80001581473"
"206","80001581473","Templiner See bei Templin","2796","2796c","Makrophyten","Ceratophyllum demersum",2023-07-30,2,NA,"Häufigkeit nach Kohler (1978)","Form S ohne cf (cf=0)","PHYLIB 5.3","Makrophyten 2023","DELW_DEBB80001581473"
"207","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Cocconeis disculus",2017-08-05,0.17,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"208","80001581473","Templiner See bei Templin","2794","2794a","Diatomeen","Cocconeis disculus",2017-08-05,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"209","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Cocconeis disculus",2017-08-05,0,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"210","80001581473","Templiner See bei Templin","2796","2796a","Diatomeen","Cocconeis disculus",2017-08-05,0,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"211","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Cocconeis neodiminuta",2017-08-05,0.19,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"212","80001581473","Templiner See bei Templin","2791","2791a","Diatomeen","Cocconeis neodiminuta",2017-08-05,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"213","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Cocconeis neodiminuta",2017-08-05,0.17,NA,"%","Abundanzen (alle) ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"214","80001581473","Templiner See bei Templin","2792","2792a","Diatomeen","Cocconeis neodiminuta",2017-08-05,1,NA,NA,"Zähldaten Taxa ohne cf","PHYLIB 5.3","Diatomeen Seen 2017","DELW_DEBB80001581473"
"215","80001581473","Templiner See bei Templin","2793","2793","Diatomeen","Cocconeis neodiminuta",2010-08-04,0.192,NA,NA,"Abundanzen (alle)","Phylib Diatomeen","Diatomeen Seen 2010 Nordlos","DELW_DEBB80001581473"
