"","WK_ID","WASSERKÖRPER","ORT","MESSSTELLE","JAHR","PARAMETER","BESCHREIBUNG","METHODE","KOMPONENTE","EINHEIT","X_WERT","Y_WERT","WERT","EXPERTENURTEIL","KOMMENTAR","EU_CD_LW"
"101","80001581473","Templiner See bei Templin",NA,"2794","2014","M_RAQ","See; Modul Referenzartenquotien","PHYLIB 5.3","Diatomeen",NA,"402230","5888027","0,29",NA,NA,"DELW_DEBB80001581473"
"102","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2014","Bewertung Phytoplankton","Bi Phytoplankton ( nach neuer (2009) See-Typzuweisung und Phytosee 4) und Phytofliess","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","3",NA,NA,"DELW_DEBB80001581473"
"103","80001581473","Templiner See bei Templin",NA,"2792","2017","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"400996","5887369","1",NA,NA,"DELW_DEBB80001581473"
"104","80001581473","Templiner See bei Templin",NA,"2795","2017","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"401525","5887475","11",NA,NA,"DELW_DEBB80001581473"
"105","80001581473","Templiner See bei Templin",NA,"2791","2010","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 4.1","Diatomeen",NA,"400387","5887253","1",NA,NA,"DELW_DEBB80001581473"
"106","80001581473","Templiner See bei Templin",NA,"2796","2010","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 4.1","Diatomeen",NA,"400740","5886956","2",NA,NA,"DELW_DEBB80001581473"
"107","80001581473","Templiner See bei Templin",NA,"2791","2017","MIB","Makrophytenindex Brandenburg","MIB 2004","Makrophyten",NA,"400387","5887253","3,2",NA,NA,"DELW_DEBB80001581473"
"108","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","MST N Monate",NA,"PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","5",NA,NA,"DELW_DEBB80001581473"
"109","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST Chloro-Bewertung","Bewertung Chloro für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","1,39",NA,NA,"DELW_DEBB80001581473"
"110","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST Maximum Chla µg/l",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","63",NA,NA,"DELW_DEBB80001581473"
"111","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST Dino_Cyano-Bewertung","Bewertung Dino_Cyano für Messstelle und Jahr","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","3,75",NA,NA,"DELW_DEBB80001581473"
"112","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","PhytoSee MST Expert_MST-PSI","Expertenurteil für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","PSI MST gültig",NA,NA,"DELW_DEBB80001581473"
"113","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","TP_Frühjahr",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","56",NA,NA,"DELW_DEBB80001581473"
"114","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","MST Algenklassen_Metrik","Bewertung anhand des Mittelwertergebnisses aller Einzel-Klassenmetriks je Seentyp unter der Regel: Wenn Bewertungswert <0,5 dann gleich Wert 0,5 oder wenn Bewertungswert >5,5 dann gleich Wert 5,5","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","3,33",NA,NA,"DELW_DEBB80001581473"
"115","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST N_Indikatortaxa","mittlere Anzahl nutzbarer Indikatortaxa","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","18,17",NA,NA,"DELW_DEBB80001581473"
"116","80001581473","Templiner See bei Templin",NA,"2793","2010","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 4.1","Diatomeen",NA,"401825","5887963","1",NA,NA,"DELW_DEBB80001581473"
"117","80001581473","Templiner See bei Templin",NA,"2796","2014","aerophileArten%","See; Fließgew, sauerstoffliebende Arten in Prozent nach Schaumburg","PHYLIB 5.3","Diatomeen",NA,"400740","5886956","0",NA,NA,"DELW_DEBB80001581473"
"118","80001581473","Templiner See bei Templin",NA,"2793","2014","vorlaeufigeBewertung","See; Fließgew; vorläufige Bewertung der Messstelle, (FGW - Halobienindex und Versauerung wird nicht berücksichtigt; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird nicht berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"401825","5887963","1",NA,NA,"DELW_DEBB80001581473"
"119","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2007","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","10",NA,NA,"DELW_DEBB80001581473"
"120","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","MST Gesamtbewertung verbal stufig","PSI verbal  für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","unbefried.",NA,NA,"DELW_DEBB80001581473"
"121","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2010","MST N_Indikatortaxa","mittlere Anzahl nutzbarer Indikatortaxa","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","11,5",NA,NA,"DELW_DEBB80001581473"
"122","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST Gesamtbiovolumen in mm3/l","Gesamtbiovolumen Saison (mm3/l) im Mittel Mittel März - November","PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","7,76",NA,NA,"DELW_DEBB80001581473"
"123","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST Typ_Nr","PP-Subtyp der bewerteten MST im Jahr der Untersuchung","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","PP 11.1",NA,NA,"DELW_DEBB80001581473"
"124","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST Gesamtbiovolumen in mm3/l","Gesamtbiovolumen Saison (mm3/l) im Mittel Mittel März - November","PhytoSee 7.0 (15.12.2017)","Phytoplankton","mm3/l","401463","5887612","7,73",NA,NA,"DELW_DEBB80001581473"
"125","80001581473","Templiner See bei Templin",NA,"2792","2017","vorlaeufigeBewertung","See; Fließgew; vorläufige Bewertung der Messstelle, (FGW - Halobienindex und Versauerung wird nicht berücksichtigt; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird nicht berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"400996","5887369","1",NA,NA,"DELW_DEBB80001581473"
"126","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","TP_Frühjahr_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","5",NA,NA,"DELW_DEBB80001581473"
"127","80001581473","Templiner See bei Templin",NA,"2791","2023","Gesamthäufigkeit (prozent) D","Gesamthäufigkeit [%] D","PHYLIB 5.3","Diatomeen",NA,"400387","5887253","100",NA,NA,"DELW_DEBB80001581473"
"128","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","MST Gewässerart",NA,"PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","See",NA,NA,"DELW_DEBB80001581473"
"129","80001581473","Templiner See bei Templin",NA,"2796","2017","aerophileArten%","See; Fließgew, sauerstoffliebende Arten in Prozent nach Schaumburg","PHYLIB 5.3","Diatomeen",NA,"400740","5886956","0",NA,NA,"DELW_DEBB80001581473"
"130","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST Gesamtbewertung verbal stufig","PSI verbal  für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","mäßig",NA,NA,"DELW_DEBB80001581473"
"131","80001581473","Templiner See bei Templin",NA,"2791","2010","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 4.1","Diatomeen",NA,"400387","5887253","1",NA,NA,"DELW_DEBB80001581473"
"132","80001581473","Templiner See bei Templin",NA,"2795","2017","MIB","Makrophytenindex Brandenburg","nicht bekannt","Makrophyten",NA,"401525","5887475","3,32",NA,NA,"DELW_DEBB80001581473"
"133","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2009","Chl_Saison",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","43",NA,NA,"DELW_DEBB80001581473"
"134","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2009","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","10",NA,NA,"DELW_DEBB80001581473"
"135","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","Chl_Saison_Anzahl",NA,"LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","10",NA,NA,"DELW_DEBB80001581473"
"136","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST G_Algenklasse",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","3",NA,NA,"DELW_DEBB80001581473"
"137","80001581473","Templiner See bei Templin",NA,"2791","2017","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"400387","5887253","11",NA,NA,"DELW_DEBB80001581473"
"138","80001581473","Templiner See bei Templin",NA,"2795","2010","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 4.1","Diatomeen",NA,"401525","5887475","1",NA,NA,"DELW_DEBB80001581473"
"139","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST G_Biomasse",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","4",NA,NA,"DELW_DEBB80001581473"
"140","80001581473","Templiner See bei Templin",NA,"2796","2014","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"400740","5886956","2",NA,NA,"DELW_DEBB80001581473"
"141","80001581473","Templiner See bei Templin",NA,"2793","2017","M_TILNord / Trophieindex (umger.)","See; Modul Trophie-Index (Wert zwischen 0 und 1)","PHYLIB 5.3","Diatomeen",NA,"401825","5887963","1",NA,NA,"DELW_DEBB80001581473"
"142","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2010","MST Algenklassen_Metrik","Bewertung anhand des Mittelwertergebnisses aller Einzel-Klassenmetriks je Seentyp unter der Regel: Wenn Bewertungswert <0,5 dann gleich Wert 0,5 oder wenn Bewertungswert >5,5 dann gleich Wert 5,5","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","3,2",NA,NA,"DELW_DEBB80001581473"
"143","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","MST Chloro-Bewertung","Bewertung Chloro für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","3,36",NA,NA,"DELW_DEBB80001581473"
"144","80001581473","Templiner See bei Templin",NA,"2791","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"400387","5887253","TKp - 11",NA,NA,"DELW_DEBB80001581473"
"145","80001581473","Templiner See bei Templin",NA,"2795","2017","vorlaeufigeBewertung","See; Fließgew; vorläufige Bewertung der Messstelle, (FGW - Halobienindex und Versauerung wird nicht berücksichtigt; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird nicht berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"401525","5887475","1",NA,NA,"DELW_DEBB80001581473"
"146","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2014","TI_akt","LAWA-Trophieindex","LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","3,6",NA,NA,"DELW_DEBB80001581473"
"147","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST Chla µg/l",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","35",NA,NA,"DELW_DEBB80001581473"
"148","80001581473","Templiner See bei Templin",NA,"2792","2017","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"400996","5887369","DS 11",NA,NA,"DELW_DEBB80001581473"
"149","80001581473","Templiner See bei Templin",NA,"2794","2023","Diatomeentyp","Diatomeentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"402230","5888027","DS 11",NA,NA,"DELW_DEBB80001581473"
"150","80001581473","Templiner See bei Templin",NA,"2796","2023","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"400740","5886956","1",NA,NA,"DELW_DEBB80001581473"
"151","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2010","MST TypPTSI_Ref","PTSI-Referenz für den Typ","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","2",NA,NA,"DELW_DEBB80001581473"
"152","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST Beprobung konform?","Beprobung methodenkonform oder nicht? für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","incl. Novemberprobe",NA,NA,"DELW_DEBB80001581473"
"153","80001581473","Templiner See bei Templin",NA,"2796","2010","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 4.1","Diatomeen",NA,"400740","5886956","2",NA,NA,"DELW_DEBB80001581473"
"154","80001581473","Templiner See bei Templin",NA,"2793","2014","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"401825","5887963","11",NA,NA,"DELW_DEBB80001581473"
"155","80001581473","Templiner See bei Templin",NA,"2793","2014","TIL_Nord","See; berechneter Trophie-Index Nord","PHYLIB 5.3","Diatomeen",NA,"401825","5887963","1,85",NA,NA,"DELW_DEBB80001581473"
"156","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","TI_akt","LAWA-Trophieindex","LAWA-TI Gewässerbewertung stehender Gewässer","Chemie (See und FG)",NA,"401463","5887612","3,67",NA,NA,"DELW_DEBB80001581473"
"157","80001581473","Templiner See bei Templin",NA,"2794","2017","Teilbewertung Diatomeen/Zustands-/Potentialklasse FGW und Seen","FGW, See; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; (bei FGW-Halobienindex und Versauerung wird berücksichtigt)","PHYLIB 5.3","Diatomeen",NA,"402230","5888027","1",NA,NA,"DELW_DEBB80001581473"
"158","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2010","MST Beprobung konform?","Beprobung methodenkonform oder nicht? für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","ok",NA,NA,"DELW_DEBB80001581473"
"159","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2020","MST G_Algenklasse",NA,"PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","3",NA,NA,"DELW_DEBB80001581473"
"160","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2014","MST Beprobung konform?","Beprobung methodenkonform oder nicht? für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","incl. Märzprobe",NA,NA,"DELW_DEBB80001581473"
"161","80001581473","Templiner See bei Templin",NA,"2796","2014","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 5.3","Diatomeen",NA,"400740","5886956","2",NA,NA,"DELW_DEBB80001581473"
"162","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2023","MST MinvonMonat",NA,"PhytoSee Online 8.0.3 (09.04.2024)","Phytoplankton",NA,"401463","5887612","3",NA,NA,"DELW_DEBB80001581473"
"163","80001581473","Templiner See bei Templin",NA,"2793","2017","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"401825","5887963","11",NA,NA,"DELW_DEBB80001581473"
"164","80001581473","Templiner See bei Templin",NA,"2026080","1992","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"13",NA,NA,"DELW_DEBB80001581473"
"165","80001581473","Templiner See bei Templin",NA,"2795","2014","Makrophytentyp","Makrophytentyp des Wasserköpers verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"401525","5887475","TKp - 11",NA,NA,"DELW_DEBB80001581473"
"166","80001581473","Templiner See bei Templin",NA,"2793","2010","Teilbewertung Diatomeen, vorläufig/FGW - Ergebnis ohne Salzbelastung & See - vorläufige Bewertung","See, FGW; Bewertung der Messstelle (1 bis 5 möglich), bei Wert='999' ist das Ergebnis ungesichert; Seen - TI-Anteil, RAQ-Arten und TI-Anzahl wird berücksichtigt","PHYLIB 4.1","Diatomeen",NA,"401825","5887963","1",NA,NA,"DELW_DEBB80001581473"
"167","80001581473","Templiner See bei Templin",NA,"2794","2010","I_UMG","Index aus der unteren Makrophytengrenze, Teilindex des MIB","MIB 2004","Makrophyten",NA,"402230","5888027","0-1,6",NA,NA,"DELW_DEBB80001581473"
"168","80001581473","Templiner See bei Templin",NA,"80001581473_HM","2017","MST Biomasse_Metrik","Metrik Biomasse  für Messstelle und Jahr","PhytoSee 7.0 (15.12.2017)","Phytoplankton",NA,"401463","5887612","3,57",NA,NA,"DELW_DEBB80001581473"
"169","80001581473","Templiner See bei Templin",NA,"2026080","1992","Sichttiefe_Jahesmittel","Sichttiefe_Jahesmittel in m","nicht bekannt","Chemie (See und FG)",NA,NA,NA,"1,05",NA,NA,"DELW_DEBB80001581473"
"170","80001581473","Templiner See bei Templin",NA,"2792","2014","WRRL-Fließgewässertyp","WRRL-Fließgewässertyp und -Seetyp verwendet in der Bewertung der Messstelle (siehe Tabelle WAGUET_OWNER_SCHLUESSEL_WERT_TEXT)","PHYLIB 5.3","Diatomeen",NA,"400996","5887369","11",NA,NA,"DELW_DEBB80001581473"
"171","80001581473","Templiner See bei Templin",NA,"80001581473euphot","2007","Chl_MW","Jahresmittelwert Chl-a in µg/l","nicht bekannt","Chemie (See und FG)",NA,"401443","5887660","43,17",NA,NA,"DELW_DEBB80001581473"
"172","80001581473","Templiner See bei Templin",NA,"2796","2023","Zustandsklasse","Zustands-/Potentialklasse","PHYLIB 5.3","Diatomeen",NA,"400740","5886956","1",NA,NA,"DELW_DEBB80001581473"
